StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Technical_Skills_Score,PlacementStatus,PlacementStatus_encoded
1229,8.3,1.0,2,0,79,4.3,No,Yes,79,84,42.0,placed,1
1230,6.7,1.0,2,0,71,3.8,Yes,Yes,73,74,43.0,notplaced,0
1231,6.5,1.0,1,0,75,4.5,No,No,59,66,47.0,notplaced,0
1232,7.7,0.0,3,2,90,4.8,Yes,Yes,76,84,88.0,placed,1
1233,7.0,0.0,1,2,72,4.0,Yes,Yes,56,62,61.0,notplaced,0
1234,8.6,2.0,3,2,90,4.8,Yes,No,74,81,47.0,placed,1
1235,7.6,1.0,2,1,82,4.7,Yes,Yes,86,65,51.0,notplaced,0
1236,8.5,1.0,1,1,81,4.7,Yes,Yes,77,59,79.0,placed,1
1237,8.4,0.0,3,2,74,4.5,Yes,Yes,81,68,85.0,placed,1
1238,8.8,1.0,3,2,74,4.3,Yes,Yes,71,79,87.0,placed,1
1239,8.4,1.0,3,2,87,4.8,No,Yes,77,84,59.0,placed,1
1240,7.4,1.0,1,0,78,4.5,Yes,Yes,70,78,81.0,placed,1
1241,8.2,1.0,3,2,90,4.4,Yes,Yes,85,84,77.0,placed,1
1242,7.1,1.0,1,0,76,3.9,No,No,57,70,52.0,notplaced,0
1243,8.3,0.0,1,2,90,4.8,Yes,Yes,81,82,60.0,placed,1
1244,8.4,0.0,2,1,82,4.7,Yes,Yes,57,75,54.0,notplaced,0
1245,6.5,0.0,2,0,78,4.3,Yes,Yes,55,69,65.0,notplaced,0
1246,7.2,1.0,1,1,90,4.5,No,Yes,81,71,58.0,notplaced,0
1247,8.4,2.0,2,2,79,4.7,Yes,Yes,76,80,83.0,placed,1
1248,7.7,1.0,3,2,90,4.8,Yes,Yes,79,88,54.0,placed,1
1249,7.3,0.0,2,0,69,3.8,No,Yes,55,63,90.0,notplaced,0
1250,6.5,1.0,1,1,62,4.1,No,Yes,60,64,50.0,notplaced,0
1251,8.3,1.0,1,0,75,4.0,No,No,55,68,81.0,notplaced,0
1252,7.2,0.0,1,0,79,3.8,No,Yes,81,70,79.0,notplaced,0
1253,8.2,2.0,3,2,90,4.8,Yes,Yes,81,88,51.0,placed,1
1254,7.4,1.0,1,1,80,4.3,No,No,84,67,82.0,notplaced,0
1255,8.4,1.0,3,2,90,4.8,Yes,Yes,80,87,57.0,placed,1
1256,7.6,1.0,3,0,83,4.3,Yes,Yes,81,81,54.0,placed,1
1257,7.6,1.0,1,1,77,4.1,No,Yes,64,70,49.0,notplaced,0
1258,7.5,2.0,2,3,70,4.2,Yes,Yes,71,67,60.0,placed,1
1259,8.1,2.0,3,2,86,4.8,Yes,Yes,75,86,54.0,placed,1
1260,7.6,1.0,2,1,76,4.3,Yes,Yes,74,82,72.0,placed,1
1261,8.3,2.0,3,2,81,4.7,Yes,No,89,85,69.0,placed,1
1262,7.7,2.0,3,2,90,4.8,Yes,Yes,70,86,91.0,notplaced,0
1263,7.4,1.0,2,2,83,4.4,Yes,Yes,56,64,71.0,placed,1
1264,8.5,1.0,2,2,78,4.8,Yes,Yes,57,70,42.0,notplaced,0
1265,8.4,1.0,1,1,69,4.1,Yes,Yes,63,60,87.0,notplaced,0
1266,8.6,1.0,3,1,90,4.8,Yes,Yes,72,83,57.0,notplaced,0
1267,7.9,0.0,2,2,85,4.0,Yes,Yes,85,88,44.0,placed,1
1268,7.6,1.0,1,1,84,4.5,No,Yes,58,77,77.0,notplaced,0
1269,7.5,1.0,2,0,80,4.0,Yes,Yes,58,82,95.0,notplaced,0
1270,8.0,2.0,3,1,85,4.8,Yes,Yes,72,82,59.0,notplaced,0
1271,8.2,0.0,1,2,86,4.4,Yes,No,79,72,79.0,placed,1
1272,7.5,1.0,1,0,68,4.1,Yes,Yes,55,67,49.0,notplaced,0
1273,8.6,0.0,3,2,85,4.6,No,Yes,55,78,90.0,placed,1
1274,8.1,1.0,1,2,72,4.1,Yes,No,64,65,68.0,notplaced,0
1275,8.1,2.0,3,2,90,4.8,Yes,Yes,78,83,64.0,placed,1
1276,8.5,2.0,3,0,90,4.8,Yes,Yes,73,88,46.0,placed,1
1277,8.6,2.0,2,2,90,4.8,Yes,Yes,72,88,71.0,placed,1
1278,6.5,1.0,3,2,89,4.6,No,Yes,81,71,72.0,notplaced,0
1279,6.5,0.0,1,0,61,3.7,No,No,67,71,51.0,notplaced,0
1280,7.7,0.0,1,0,63,4.0,Yes,No,67,63,78.0,placed,1
1281,8.2,1.0,1,1,80,4.3,No,No,75,64,94.0,notplaced,0
1282,7.7,1.0,3,0,81,4.1,Yes,Yes,77,68,95.0,placed,1
1283,8.2,0.0,1,1,80,4.8,Yes,Yes,55,85,55.0,placed,1
1284,8.5,2.0,3,2,90,4.1,Yes,Yes,74,81,49.0,placed,1
1285,8.6,0.0,3,2,89,4.3,Yes,Yes,83,68,64.0,placed,1
1286,7.4,1.0,2,1,70,3.8,No,Yes,55,73,72.0,notplaced,0
1287,8.5,2.0,3,0,90,4.7,Yes,Yes,84,88,53.0,placed,1
1288,8.2,1.0,2,0,82,3.9,Yes,Yes,75,86,93.0,notplaced,0
1289,7.8,2.0,3,0,83,4.6,Yes,Yes,79,69,95.0,placed,1
1290,7.0,0.0,2,1,67,3.8,Yes,No,75,67,70.0,notplaced,0
1291,7.4,1.0,2,2,80,4.2,Yes,Yes,73,66,50.0,placed,1
1292,7.5,1.0,3,0,77,4.5,Yes,No,82,64,85.0,notplaced,0
1293,8.0,0.0,3,2,90,4.8,Yes,Yes,81,83,80.0,placed,1
1294,8.2,0.0,3,2,82,4.7,No,Yes,81,82,54.0,placed,1
1295,7.6,1.0,1,1,66,4.5,No,Yes,55,68,51.0,notplaced,0
1296,6.5,2.0,1,0,67,3.7,No,No,55,67,94.0,notplaced,0
1297,6.8,2.0,2,2,78,4.3,Yes,Yes,78,86,86.0,placed,1
1298,7.6,0.0,2,0,80,4.0,Yes,Yes,57,83,46.0,notplaced,0
1299,7.5,1.0,1,0,78,4.0,No,No,55,71,70.0,notplaced,0
1300,7.3,1.0,2,0,79,4.6,No,Yes,55,72,56.0,notplaced,0
1301,8.3,2.0,3,2,80,4.2,Yes,Yes,76,87,49.0,placed,1
1302,7.3,1.0,2,1,61,4.5,No,Yes,55,84,82.0,notplaced,0
1303,8.5,1.0,3,2,88,4.8,Yes,Yes,72,83,51.0,placed,1
1304,8.6,1.0,3,2,90,4.6,Yes,Yes,85,84,74.0,placed,1
1305,8.6,1.0,3,2,79,4.5,Yes,Yes,68,82,61.0,placed,1
1306,8.2,1.0,3,2,90,4.8,Yes,Yes,64,87,55.0,notplaced,0
1307,8.1,1.0,2,2,86,4.4,Yes,Yes,81,86,43.0,placed,1
1308,7.0,1.0,1,2,70,4.8,Yes,Yes,70,88,45.0,notplaced,0
1309,8.2,2.0,2,0,85,4.1,No,Yes,84,84,90.0,placed,1
1310,6.6,0.0,1,2,72,4.1,No,Yes,84,70,67.0,notplaced,0
1311,6.6,1.0,1,0,73,3.9,No,No,63,62,46.0,notplaced,0
1312,8.6,2.0,3,2,89,4.8,Yes,Yes,73,87,79.0,placed,1
1313,7.7,1.0,2,1,67,3.8,No,Yes,75,60,69.0,notplaced,0
1314,7.6,0.0,3,1,90,4.6,Yes,Yes,80,72,91.0,placed,1
1315,7.4,1.0,2,0,90,4.7,Yes,Yes,77,84,48.0,placed,1
1316,7.3,0.0,1,0,78,4.2,Yes,Yes,60,66,75.0,notplaced,0
1317,6.5,1.0,2,0,76,4.4,No,No,55,59,67.0,notplaced,0
1318,7.2,0.0,2,0,77,4.6,No,No,61,71,92.0,notplaced,0
1319,7.5,0.0,1,0,72,4.3,Yes,Yes,60,61,91.0,notplaced,0
1320,7.9,1.0,3,0,89,4.5,Yes,Yes,59,84,80.0,placed,1
1321,8.7,1.0,3,2,90,4.8,Yes,Yes,79,88,92.0,notplaced,0
1322,7.9,2.0,3,2,80,4.6,Yes,No,77,69,52.0,notplaced,0
1323,6.8,0.0,1,1,61,3.5,Yes,Yes,57,62,94.0,notplaced,0
1324,8.2,0.0,3,3,90,4.6,Yes,Yes,75,84,76.0,placed,1
1325,8.5,1.0,1,2,85,4.7,Yes,Yes,80,77,48.0,placed,1
1326,6.6,1.0,1,1,76,4.5,No,No,65,63,45.0,placed,1
1327,6.6,1.0,1,0,70,3.3,No,Yes,60,68,47.0,notplaced,0
1328,6.5,1.0,1,1,67,3.6,No,No,58,67,86.0,notplaced,0
1329,7.6,1.0,2,1,86,4.8,Yes,Yes,55,68,73.0,notplaced,0
1330,7.6,2.0,2,2,74,3.8,Yes,Yes,75,84,77.0,notplaced,0
1331,7.5,0.0,1,0,60,3.7,No,No,55,67,78.0,notplaced,0
1332,8.0,1.0,3,2,90,4.8,Yes,Yes,75,82,76.0,placed,1
1333,8.8,2.0,3,2,90,4.8,Yes,Yes,77,85,73.0,placed,1
1334,7.5,0.0,1,0,80,4.5,No,No,58,67,69.0,notplaced,0
1335,7.3,2.0,1,1,80,4.6,No,Yes,74,75,83.0,notplaced,0
1336,8.0,2.0,3,1,90,4.3,Yes,Yes,79,73,89.0,placed,1
1337,7.6,1.0,1,0,74,4.6,Yes,Yes,76,64,67.0,notplaced,0
1338,7.5,2.0,3,1,90,4.4,No,Yes,81,81,40.0,notplaced,0
1339,6.5,1.0,1,0,67,4.6,No,Yes,55,74,52.0,notplaced,0
1340,7.6,0.0,1,0,78,4.3,No,Yes,71,64,70.0,notplaced,0
1341,8.2,0.0,1,0,90,4.7,No,Yes,67,86,66.0,notplaced,0
1342,7.4,0.0,3,2,80,4.4,Yes,Yes,79,67,83.0,notplaced,0
1343,8.4,1.0,3,2,90,4.1,Yes,Yes,77,82,90.0,placed,1
1344,8.7,2.0,2,2,90,4.8,Yes,Yes,80,85,87.0,placed,1
1345,8.2,2.0,3,2,90,4.8,Yes,Yes,82,88,49.0,placed,1
1346,8.3,1.0,3,0,90,4.1,Yes,Yes,82,81,78.0,placed,1
1347,7.8,1.0,2,1,78,4.4,No,Yes,70,78,67.0,notplaced,0
1348,8.1,0.0,2,0,73,4.5,No,Yes,55,67,60.0,notplaced,0
1349,6.6,2.0,2,0,85,3.7,Yes,Yes,58,72,68.0,placed,1
1350,7.6,2.0,2,0,86,4.0,Yes,Yes,55,67,56.0,placed,1
1351,8.6,0.0,3,2,90,4.8,Yes,Yes,81,82,48.0,placed,1
1352,8.4,2.0,3,2,85,4.5,No,Yes,86,81,93.0,placed,1
1353,8.1,2.0,3,2,89,4.6,Yes,No,79,88,57.0,placed,1
1354,8.1,1.0,3,1,82,4.8,Yes,Yes,82,82,72.0,placed,1
1355,7.7,0.0,1,0,78,4.3,Yes,No,55,68,82.0,notplaced,0
1356,6.9,1.0,1,0,68,4.7,Yes,Yes,60,63,83.0,notplaced,0
1357,7.8,1.0,1,2,79,4.7,No,No,55,65,74.0,notplaced,0
1358,7.6,1.0,1,1,75,3.9,No,Yes,62,70,57.0,notplaced,0
1359,8.4,1.0,3,2,90,4.8,Yes,Yes,69,82,59.0,placed,1
1360,6.7,1.0,1,1,69,3.5,No,No,63,72,63.0,notplaced,0
1361,7.3,1.0,2,0,76,4.5,No,Yes,60,68,45.0,notplaced,0
1362,8.8,0.0,2,1,73,4.8,Yes,No,81,83,41.0,notplaced,0
1363,7.6,1.0,2,0,78,4.4,No,No,80,79,82.0,notplaced,0
1364,8.3,2.0,3,2,85,4.7,Yes,Yes,72,85,86.0,notplaced,0
1365,8.4,1.0,1,2,82,4.8,Yes,Yes,63,67,64.0,placed,1
1366,6.7,2.0,0,0,75,4.0,Yes,Yes,55,69,83.0,placed,1
1367,7.6,1.0,2,0,79,4.1,No,Yes,55,72,49.0,notplaced,0
1368,7.5,1.0,2,2,77,4.1,No,Yes,66,83,40.0,placed,1
1369,7.9,2.0,3,2,75,3.9,Yes,Yes,75,68,92.0,placed,1
1370,7.9,2.0,3,2,85,4.4,Yes,Yes,77,82,94.0,placed,1
1371,8.1,2.0,3,2,83,4.4,Yes,Yes,90,81,59.0,placed,1
1372,8.1,0.0,3,0,90,4.7,Yes,No,83,84,90.0,placed,1
1373,7.5,2.0,1,1,60,3.2,No,Yes,55,67,92.0,notplaced,0
1374,8.2,0.0,1,1,79,4.3,Yes,Yes,57,68,84.0,notplaced,0
1375,7.5,1.0,2,2,86,3.6,No,No,74,86,62.0,placed,1
1376,6.7,1.0,2,3,69,4.6,Yes,No,72,69,53.0,notplaced,0
1377,6.8,1.0,2,0,75,4.3,No,Yes,55,67,78.0,notplaced,0
1378,7.8,0.0,2,0,74,4.7,Yes,Yes,77,81,69.0,placed,1
1379,8.5,1.0,1,2,85,4.8,Yes,Yes,73,84,74.0,placed,1
1380,7.5,1.0,1,1,84,4.3,No,Yes,55,67,58.0,notplaced,0
1381,8.3,2.0,3,2,90,4.8,Yes,Yes,78,66,50.0,placed,1
1382,8.7,1.0,2,2,90,4.8,Yes,Yes,73,87,82.0,placed,1
1383,8.4,1.0,1,0,80,3.7,Yes,Yes,55,81,80.0,notplaced,0
1384,8.4,2.0,3,0,74,3.6,Yes,Yes,64,69,89.0,notplaced,0
1385,8.3,1.0,2,0,73,3.6,No,Yes,57,71,87.0,notplaced,0
1386,7.5,0.0,1,1,83,3.9,No,No,61,66,83.0,notplaced,0
1387,7.9,1.0,1,0,61,4.4,Yes,Yes,55,67,77.0,notplaced,0
1388,8.0,2.0,2,2,90,4.8,Yes,Yes,90,84,61.0,placed,1
1389,7.8,1.0,3,2,89,4.6,Yes,Yes,72,81,69.0,placed,1
1390,6.5,0.0,1,1,68,4.1,No,Yes,55,68,66.0,notplaced,0
1391,7.9,0.0,3,0,75,3.6,Yes,Yes,62,70,89.0,placed,1
1392,7.7,0.0,1,0,71,4.2,No,No,60,71,82.0,notplaced,0
1393,7.9,1.0,3,0,81,4.8,Yes,Yes,69,82,94.0,placed,1
1394,7.6,1.0,2,0,75,4.8,No,No,61,69,54.0,notplaced,0
1395,6.7,1.0,1,0,73,3.8,No,Yes,55,64,80.0,notplaced,0
1396,8.0,1.0,3,1,89,4.5,Yes,Yes,82,83,73.0,placed,1
1397,8.3,0.0,3,2,89,4.5,Yes,Yes,85,84,53.0,placed,1
1398,7.6,1.0,1,2,67,4.0,No,Yes,57,61,74.0,notplaced,0
1399,6.5,1.0,2,1,81,3.9,No,Yes,75,82,91.0,notplaced,0
1400,8.2,1.0,1,3,77,3.6,Yes,Yes,58,72,57.0,placed,1
1401,8.4,2.0,3,2,90,4.8,Yes,Yes,79,85,60.0,placed,1
1402,8.4,1.0,2,2,86,4.5,Yes,Yes,86,79,55.0,placed,1
1403,7.6,1.0,2,0,83,4.6,No,No,70,68,43.0,notplaced,0
1404,7.4,1.0,2,1,74,3.7,No,Yes,55,65,56.0,notplaced,0
1405,7.6,1.0,1,0,84,4.1,No,No,55,86,91.0,notplaced,0
1406,7.5,0.0,1,0,64,4.3,No,No,69,69,87.0,notplaced,0
1407,7.4,1.0,1,0,66,4.1,No,No,55,58,78.0,notplaced,0
1408,6.5,2.0,1,1,64,3.8,No,No,61,60,61.0,notplaced,0
1409,7.8,1.0,3,1,87,4.5,Yes,Yes,69,82,40.0,placed,1
1410,8.0,1.0,3,1,75,4.5,Yes,Yes,73,71,42.0,placed,1
1411,7.9,1.0,3,0,82,4.6,Yes,Yes,76,82,56.0,placed,1
1412,7.0,1.0,1,1,70,4.0,No,Yes,56,65,55.0,notplaced,0
1413,7.4,1.0,1,3,61,4.0,No,No,55,70,61.0,notplaced,0
1414,7.7,1.0,1,0,80,4.3,No,Yes,77,68,52.0,placed,1
1415,8.4,2.0,3,2,90,4.7,Yes,Yes,75,87,63.0,placed,1
1416,8.2,1.0,2,0,73,4.5,Yes,Yes,69,73,66.0,notplaced,0
1417,7.5,1.0,1,3,77,4.1,No,Yes,83,69,44.0,notplaced,0
1418,7.6,0.0,1,0,71,3.9,No,No,55,63,55.0,notplaced,0
1419,8.8,2.0,3,0,86,4.5,Yes,Yes,70,83,93.0,notplaced,0
1420,6.9,0.0,1,0,69,3.4,No,No,55,66,94.0,notplaced,0
1421,7.7,1.0,1,0,67,4.0,Yes,No,64,61,77.0,notplaced,0
1422,8.1,2.0,2,3,76,4.1,Yes,Yes,55,88,75.0,notplaced,0
1423,6.5,0.0,1,0,66,3.4,No,No,55,66,45.0,notplaced,0
1424,8.3,0.0,3,1,84,4.8,Yes,Yes,55,88,58.0,placed,1
1425,8.0,1.0,3,2,90,4.8,Yes,Yes,86,85,44.0,placed,1
1426,7.5,1.0,2,1,83,4.6,No,Yes,62,69,66.0,notplaced,0
1427,7.0,1.0,2,1,77,4.3,Yes,Yes,69,61,81.0,placed,1
1428,8.2,1.0,3,2,90,4.5,Yes,Yes,75,85,86.0,placed,1
1429,7.4,1.0,2,1,72,4.4,No,Yes,55,70,47.0,notplaced,0
1430,7.5,1.0,3,0,82,4.7,Yes,Yes,72,88,49.0,notplaced,0
1431,7.8,1.0,1,1,83,3.7,Yes,No,74,62,68.0,notplaced,0
1432,6.9,1.0,3,1,72,4.7,Yes,Yes,75,74,95.0,placed,1
1433,8.6,1.0,3,0,88,4.8,Yes,Yes,89,82,46.0,notplaced,0
1434,7.8,1.0,1,1,83,4.8,Yes,Yes,62,64,94.0,placed,1
1435,8.5,1.0,3,0,74,4.0,Yes,Yes,80,58,84.0,notplaced,0
1436,7.1,1.0,2,0,71,4.8,Yes,No,61,61,41.0,notplaced,0
1437,7.0,1.0,1,0,69,3.7,No,No,61,69,69.0,notplaced,0
1438,8.8,2.0,3,2,90,4.8,Yes,Yes,83,67,54.0,placed,1
1439,7.6,0.0,2,0,79,4.3,No,No,55,63,40.0,placed,1
1440,7.5,0.0,2,2,78,4.0,No,Yes,64,75,51.0,notplaced,0
1441,8.0,2.0,3,2,90,4.8,Yes,Yes,83,87,53.0,placed,1
1442,6.6,1.0,2,0,81,4.8,Yes,Yes,70,85,64.0,notplaced,0
1443,7.3,2.0,3,2,90,4.6,Yes,Yes,80,87,72.0,placed,1
1444,6.6,1.0,1,1,68,4.0,No,No,69,62,57.0,notplaced,0
1445,8.1,1.0,3,2,90,4.8,Yes,Yes,77,87,92.0,placed,1
1446,8.1,2.0,3,1,67,4.4,Yes,Yes,59,82,69.0,notplaced,0
1447,7.7,1.0,1,0,74,4.3,Yes,Yes,82,64,92.0,notplaced,0
1448,7.6,1.0,1,0,68,4.3,No,Yes,66,68,55.0,notplaced,0
1449,8.2,0.0,3,1,78,4.2,No,No,76,78,64.0,notplaced,0
1450,7.3,1.0,2,3,90,4.4,No,Yes,64,83,41.0,placed,1
1451,6.9,0.0,3,0,81,4.2,No,Yes,83,85,66.0,placed,1
1452,7.5,1.0,2,0,80,4.1,Yes,Yes,55,82,66.0,placed,1
1453,8.2,2.0,3,1,90,4.8,Yes,Yes,73,68,89.0,placed,1
1454,7.0,1.0,2,1,75,4.7,Yes,Yes,55,70,73.0,notplaced,0
1455,8.3,1.0,3,1,86,4.3,Yes,Yes,65,84,40.0,placed,1
1456,7.4,2.0,1,0,79,4.8,No,Yes,60,68,50.0,notplaced,0
1457,8.3,1.0,1,1,70,4.8,Yes,Yes,64,86,74.0,notplaced,0
1458,8.2,2.0,3,2,90,4.5,Yes,Yes,83,82,84.0,placed,1
1459,7.5,1.0,1,0,65,3.5,No,Yes,55,73,52.0,notplaced,0
1460,8.7,2.0,3,2,90,4.8,Yes,Yes,88,87,42.0,placed,1
1461,7.1,2.0,2,0,81,4.4,Yes,Yes,64,64,43.0,placed,1
1462,6.5,1.0,1,1,83,4.1,No,Yes,81,66,66.0,placed,1
1463,8.2,2.0,3,2,90,4.8,Yes,Yes,75,85,43.0,notplaced,0
1464,7.5,1.0,2,1,71,4.3,No,Yes,62,74,75.0,notplaced,0
1465,7.6,1.0,1,0,75,3.9,Yes,Yes,80,75,79.0,notplaced,0
1466,8.4,1.0,3,0,84,4.4,Yes,Yes,81,69,77.0,placed,1
1467,7.2,0.0,2,1,77,4.6,Yes,Yes,55,63,75.0,notplaced,0
1468,6.6,1.0,1,1,71,4.2,Yes,Yes,55,71,88.0,notplaced,0
1469,8.5,0.0,3,2,84,4.1,Yes,Yes,84,84,84.0,notplaced,0
1470,6.8,1.0,2,1,76,3.8,No,Yes,59,69,58.0,notplaced,0
1471,8.4,0.0,1,0,80,4.5,No,No,77,72,72.0,placed,1
1472,8.2,1.0,2,1,83,4.7,No,Yes,71,72,55.0,placed,1
1473,8.5,2.0,2,0,88,4.8,Yes,No,82,77,47.0,notplaced,0
1474,8.4,2.0,3,2,90,4.8,Yes,Yes,71,85,77.0,notplaced,0
1475,7.8,2.0,3,2,90,4.8,Yes,Yes,84,86,82.0,placed,1
1476,7.6,1.0,3,0,82,4.3,No,Yes,73,87,80.0,notplaced,0
1477,8.2,1.0,3,2,90,4.5,Yes,Yes,73,87,74.0,placed,1
1478,7.4,1.0,2,0,76,4.2,Yes,Yes,75,65,60.0,notplaced,0
1479,6.5,1.0,2,0,70,3.8,No,Yes,59,66,80.0,notplaced,0
1480,7.6,0.0,1,0,65,3.4,No,No,59,72,52.0,notplaced,0
1481,7.5,0.0,2,0,78,3.5,No,Yes,83,60,94.0,notplaced,0
1482,8.0,2.0,3,2,90,4.8,Yes,Yes,79,78,59.0,placed,1
1483,8.2,0.0,1,1,73,4.5,Yes,No,58,65,59.0,placed,1
1484,8.3,1.0,3,2,90,4.8,Yes,Yes,70,82,68.0,placed,1
1485,7.0,0.0,3,0,80,3.9,No,Yes,59,64,91.0,placed,1
1486,7.9,0.0,2,0,83,4.0,No,Yes,62,69,50.0,notplaced,0
1487,8.5,1.0,3,2,90,4.8,Yes,Yes,76,85,48.0,placed,1
1488,7.9,2.0,1,1,81,4.8,Yes,No,55,63,85.0,placed,1
1489,8.3,0.0,3,0,76,3.9,No,No,57,61,92.0,notplaced,0
1490,7.6,1.0,2,0,74,4.2,Yes,Yes,55,81,41.0,notplaced,0
1491,7.1,1.0,2,1,80,4.7,No,Yes,57,74,68.0,placed,1
1492,7.8,1.0,2,0,76,4.4,Yes,Yes,80,63,95.0,notplaced,0
1493,7.5,1.0,3,1,72,4.5,Yes,Yes,79,83,95.0,placed,1
1494,7.6,2.0,3,3,72,4.0,Yes,No,74,77,87.0,notplaced,0
1495,6.5,1.0,1,1,70,3.9,No,No,55,62,57.0,notplaced,0
1496,8.0,2.0,1,2,88,4.0,Yes,Yes,80,87,80.0,notplaced,0
1497,6.5,0.0,2,0,71,4.1,No,Yes,55,86,70.0,notplaced,0
1498,6.7,1.0,1,1,65,3.8,No,No,55,62,80.0,notplaced,0
1499,9.0,1.0,3,2,90,4.8,Yes,No,80,88,65.0,notplaced,0
1500,7.6,0.0,3,0,77,4.8,Yes,Yes,73,74,88.0,placed,1
1501,7.4,2.0,2,2,90,4.1,Yes,No,81,85,69.0,placed,1
1502,7.9,0.0,1,0,70,3.7,No,Yes,62,65,43.0,notplaced,0
1503,8.3,1.0,3,2,86,4.8,Yes,Yes,67,81,85.0,notplaced,0
1504,7.3,0.0,1,1,80,4.1,No,No,55,70,50.0,notplaced,0
1505,7.9,1.0,3,2,85,4.6,Yes,Yes,71,88,66.0,placed,1
1506,6.9,0.0,3,0,76,3.8,No,Yes,81,73,53.0,notplaced,0
1507,6.5,0.0,1,0,75,3.7,No,Yes,63,67,55.0,notplaced,0
1508,7.7,2.0,1,0,78,4.3,Yes,Yes,75,68,72.0,notplaced,0
1509,7.6,2.0,1,1,66,3.4,No,No,56,74,64.0,notplaced,0
1510,8.2,1.0,3,1,80,4.0,No,Yes,58,63,46.0,notplaced,0
1511,7.8,1.0,1,0,74,4.5,Yes,No,82,69,56.0,placed,1
1512,7.5,1.0,2,1,77,4.4,Yes,Yes,83,71,43.0,placed,1
1513,8.6,0.0,3,1,77,4.8,Yes,Yes,82,83,51.0,notplaced,0
1514,8.3,2.0,3,2,90,4.8,Yes,Yes,82,86,48.0,placed,1
1515,7.5,1.0,1,0,65,3.8,No,Yes,55,74,71.0,notplaced,0
1516,7.6,1.0,1,1,72,4.2,Yes,Yes,57,67,75.0,notplaced,0
1517,8.9,1.0,1,0,70,4.7,Yes,Yes,76,82,55.0,notplaced,0
1518,7.8,1.0,3,0,82,3.7,Yes,No,75,63,41.0,notplaced,0
1519,8.0,2.0,3,2,90,4.8,Yes,Yes,90,87,47.0,placed,1
1520,7.8,1.0,1,0,74,4.1,No,No,60,61,94.0,notplaced,0
1521,7.9,1.0,1,0,82,3.7,No,No,55,72,86.0,notplaced,0
1522,7.4,1.0,1,1,71,4.1,No,Yes,55,66,64.0,notplaced,0
1523,7.7,1.0,2,1,78,4.6,No,Yes,55,60,56.0,notplaced,0
1524,7.4,1.0,1,0,75,4.3,No,No,55,61,75.0,notplaced,0
1525,8.2,0.0,1,2,90,4.7,No,Yes,73,68,95.0,placed,1
1526,8.7,1.0,1,2,81,4.1,Yes,Yes,72,68,63.0,notplaced,0
1527,7.8,2.0,3,2,90,4.8,Yes,Yes,90,78,43.0,placed,1
1528,7.5,1.0,2,0,73,4.7,Yes,Yes,55,70,71.0,placed,1
1529,8.3,1.0,3,2,80,4.1,Yes,Yes,76,83,84.0,placed,1
1530,8.3,1.0,3,0,82,4.7,Yes,Yes,83,82,93.0,notplaced,0
1531,7.5,1.0,1,1,74,4.0,No,No,55,70,64.0,notplaced,0
1532,7.6,1.0,2,2,81,3.8,Yes,No,84,86,78.0,placed,1
1533,8.0,2.0,3,2,90,4.1,Yes,No,88,79,90.0,notplaced,0
1534,7.2,2.0,1,0,77,4.4,Yes,Yes,61,61,56.0,placed,1
1535,8.1,1.0,1,0,69,3.8,No,No,56,62,86.0,notplaced,0
1536,8.2,2.0,3,1,78,4.4,Yes,Yes,67,85,57.0,notplaced,0
1537,7.7,2.0,3,2,82,4.8,Yes,Yes,80,83,46.0,placed,1
1538,7.8,2.0,2,0,69,3.7,No,No,70,67,55.0,notplaced,0
1539,6.7,0.0,1,0,66,3.7,No,Yes,55,66,42.0,placed,1
1540,7.5,1.0,2,1,78,4.8,No,Yes,55,62,63.0,notplaced,0
1541,6.5,0.0,1,0,78,3.5,No,Yes,55,67,87.0,notplaced,0
1542,7.6,1.0,1,2,81,4.2,Yes,Yes,86,81,66.0,notplaced,0
1543,6.7,1.0,1,0,74,4.1,No,Yes,55,68,81.0,notplaced,0
1544,8.1,2.0,3,0,84,4.8,Yes,Yes,71,88,95.0,placed,1
1545,8.1,1.0,3,1,74,4.6,Yes,No,82,85,71.0,notplaced,0
1546,7.8,2.0,3,2,90,4.8,Yes,No,82,79,85.0,placed,1
1547,7.3,1.0,1,1,84,3.9,No,No,55,62,60.0,notplaced,0
1548,8.1,2.0,3,1,90,4.5,Yes,Yes,81,86,58.0,placed,1
1549,8.3,1.0,1,1,90,4.8,Yes,Yes,84,88,57.0,placed,1
1550,8.6,1.0,3,2,86,4.5,Yes,Yes,79,88,69.0,placed,1
1551,7.5,2.0,3,2,88,4.8,Yes,Yes,72,81,65.0,notplaced,0
1552,7.7,1.0,2,2,81,4.0,No,Yes,57,67,56.0,placed,1
1553,6.5,1.0,1,1,67,3.7,No,Yes,55,66,40.0,notplaced,0
1554,8.2,2.0,3,2,81,4.8,Yes,No,80,79,94.0,placed,1
1555,7.6,2.0,2,1,77,4.1,No,No,69,75,56.0,notplaced,0
1556,7.8,2.0,3,1,79,4.6,No,No,55,68,93.0,notplaced,0
1557,7.4,0.0,2,1,76,4.1,No,No,60,69,87.0,notplaced,0
1558,6.7,1.0,1,1,60,4.3,No,No,59,63,62.0,notplaced,0
1559,8.3,1.0,3,2,88,4.4,Yes,Yes,79,85,69.0,placed,1
